model_name,response_type,prompt_type,num_rows,proper_response,not_proper_response,proper_response_percent,not_proper_response_precent,new_response_counts,new_response_counts_normalized
WizardLM--WizardMath-7B-V1.0,4_options/option_probs,3,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
WizardLM--WizardMath-7B-V1.0,4_options/option_probs,4,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
WizardLM--WizardMath-7B-V1.0,4_options/randomized/option_probs,0,885,885,0,100.0,0.0,"{'A': 245, 'C': 227, 'B': 213, 'D': 200}","{'A': 27.68, 'C': 25.65, 'B': 24.07, 'D': 22.6}"
WizardLM--WizardMath-7B-V1.0,4_options/randomized/option_probs,1,885,885,0,100.0,0.0,"{'A': 226, 'B': 223, 'C': 223, 'D': 213}","{'A': 25.54, 'B': 25.2, 'C': 25.2, 'D': 24.07}"
WizardLM--WizardMath-7B-V1.0,4_options/randomized/option_probs,2,885,885,0,100.0,0.0,"{'D': 226, 'B': 225, 'C': 221, 'A': 213}","{'D': 25.54, 'B': 25.42, 'C': 24.97, 'A': 24.07}"
WizardLM--WizardMath-7B-V1.0,4_options/randomized/option_probs,3,885,885,0,100.0,0.0,"{'D': 237, 'B': 230, 'C': 218, 'A': 200}","{'D': 26.78, 'B': 25.99, 'C': 24.63, 'A': 22.6}"
WizardLM--WizardMath-7B-V1.0,4_options/randomized/option_probs,4,885,885,0,100.0,0.0,"{'D': 238, 'C': 224, 'A': 223, 'B': 200}","{'D': 26.89, 'C': 25.31, 'A': 25.2, 'B': 22.6}"
openlm-research--open_llama_3b_v2,2_options,0,885,885,0,100.0,0.0,"{'No': 860, 'Yes': 25}","{'No': 97.18, 'Yes': 2.82}"
openlm-research--open_llama_3b_v2,2_options,1,885,885,0,100.0,0.0,"{'No': 867, 'Yes': 18}","{'No': 97.97, 'Yes': 2.03}"
openlm-research--open_llama_3b_v2,2_options,2,885,885,0,100.0,0.0,"{'No': 848, 'Yes': 37}","{'No': 95.82, 'Yes': 4.18}"
openlm-research--open_llama_3b_v2,2_options,3,885,885,0,100.0,0.0,"{'No': 872, 'Yes': 13}","{'No': 98.53, 'Yes': 1.47}"
openlm-research--open_llama_3b_v2,2_options,4,885,885,0,100.0,0.0,{'Yes': 885},{'Yes': 100.0}
openlm-research--open_llama_3b_v2,3_options,0,885,885,0,100.0,0.0,"{'No': 873, 'Neither': 11, 'Yes': 1}","{'No': 98.64, 'Neither': 1.24, 'Yes': 0.11}"
openlm-research--open_llama_3b_v2,3_options,1,885,885,0,100.0,0.0,"{'No': 665, 'Neither': 220}","{'No': 75.14, 'Neither': 24.86}"
openlm-research--open_llama_3b_v2,3_options,2,885,885,0,100.0,0.0,"{'No': 443, 'Neither': 442}","{'No': 50.06, 'Neither': 49.94}"
openlm-research--open_llama_3b_v2,3_options,3,885,885,0,100.0,0.0,"{'No': 801, 'Neither': 84}","{'No': 90.51, 'Neither': 9.49}"
openlm-research--open_llama_3b_v2,3_options,4,885,885,0,100.0,0.0,"{'Yes': 825, 'Neither': 50, 'No': 10}","{'Yes': 93.22, 'Neither': 5.65, 'No': 1.13}"
openlm-research--open_llama_3b_v2,4_options,0,885,877,8,99.09604519774011,0.903954802259887,"{'B': 877, 'Bad Output': 8}","{'B': 99.1, 'Bad Output': 0.9}"
openlm-research--open_llama_3b_v2,4_options,1,885,875,10,98.87005649717514,1.1299435028248588,"{'B': 875, 'Bad Output': 10}","{'B': 98.87, 'Bad Output': 1.13}"
openlm-research--open_llama_3b_v2,4_options,2,885,753,132,85.08474576271186,14.915254237288135,"{'B': 753, 'Bad Output': 132}","{'B': 85.08, 'Bad Output': 14.92}"
openlm-research--open_llama_3b_v2,4_options,3,885,0,885,0.0,100.0,{'Bad Output': 885},{'Bad Output': 100.0}
openlm-research--open_llama_3b_v2,4_options,4,885,2,883,0.22598870056497175,99.77401129943503,"{'Bad Output': 883, 'A': 2}","{'Bad Output': 99.77, 'A': 0.23}"
openlm-research--open_llama_3b_v2,4_options/randomized,0,885,873,12,98.64406779661017,1.3559322033898304,"{'A': 235, 'B': 214, 'D': 213, 'C': 211, 'Bad Output': 12}","{'A': 26.55, 'B': 24.18, 'D': 24.07, 'C': 23.84, 'Bad Output': 1.36}"
openlm-research--open_llama_3b_v2,4_options/randomized,1,885,832,53,94.01129943502825,5.988700564971752,"{'B': 228, 'A': 217, 'D': 199, 'C': 188, 'Bad Output': 53}","{'B': 25.76, 'A': 24.52, 'D': 22.49, 'C': 21.24, 'Bad Output': 5.99}"
openlm-research--open_llama_3b_v2,4_options/randomized,2,885,540,345,61.016949152542374,38.983050847457626,"{'Bad Output': 345, 'D': 161, 'A': 132, 'C': 129, 'B': 118}","{'Bad Output': 38.98, 'D': 18.19, 'A': 14.92, 'C': 14.58, 'B': 13.33}"
openlm-research--open_llama_3b_v2,4_options/randomized,3,885,0,885,0.0,100.0,{'Bad Output': 885},{'Bad Output': 100.0}
openlm-research--open_llama_3b_v2,4_options/randomized,4,885,4,881,0.4519774011299435,99.54802259887006,"{'Bad Output': 881, 'C': 2, 'B': 1, 'A': 1}","{'Bad Output': 99.55, 'C': 0.23, 'B': 0.11, 'A': 0.11}"
openlm-research--open_llama_3b_v2,4_options/option_probs,0,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
openlm-research--open_llama_3b_v2,4_options/option_probs,1,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
openlm-research--open_llama_3b_v2,4_options/option_probs,2,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
openlm-research--open_llama_3b_v2,4_options/option_probs,3,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
openlm-research--open_llama_3b_v2,4_options/option_probs,4,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
openlm-research--open_llama_3b_v2,4_options/randomized/option_probs,0,885,885,0,100.0,0.0,"{'C': 244, 'B': 230, 'A': 212, 'D': 199}","{'C': 27.57, 'B': 25.99, 'A': 23.95, 'D': 22.49}"
openlm-research--open_llama_3b_v2,4_options/randomized/option_probs,1,885,885,0,100.0,0.0,"{'D': 224, 'B': 223, 'C': 221, 'A': 217}","{'D': 25.31, 'B': 25.2, 'C': 24.97, 'A': 24.52}"
openlm-research--open_llama_3b_v2,4_options/randomized/option_probs,2,885,885,0,100.0,0.0,"{'C': 246, 'B': 225, 'A': 211, 'D': 203}","{'C': 27.8, 'B': 25.42, 'A': 23.84, 'D': 22.94}"
openlm-research--open_llama_3b_v2,4_options/randomized/option_probs,3,885,885,0,100.0,0.0,"{'C': 233, 'A': 231, 'B': 227, 'D': 194}","{'C': 26.33, 'A': 26.1, 'B': 25.65, 'D': 21.92}"
openlm-research--open_llama_3b_v2,4_options/randomized/option_probs,4,885,885,0,100.0,0.0,"{'D': 238, 'C': 224, 'A': 215, 'B': 208}","{'D': 26.89, 'C': 25.31, 'A': 24.29, 'B': 23.5}"
EleutherAI--pythia-6.9b-deduped,2_options,0,885,885,0,100.0,0.0,"{'No': 880, 'Yes': 5}","{'No': 99.44, 'Yes': 0.56}"
EleutherAI--pythia-6.9b-deduped,2_options,1,885,885,0,100.0,0.0,{'No': 885},{'No': 100.0}
EleutherAI--pythia-6.9b-deduped,2_options,2,885,885,0,100.0,0.0,{'No': 885},{'No': 100.0}
EleutherAI--pythia-6.9b-deduped,2_options,3,885,885,0,100.0,0.0,{'No': 885},{'No': 100.0}
EleutherAI--pythia-6.9b-deduped,2_options,4,885,885,0,100.0,0.0,"{'Yes': 882, 'No': 3}","{'Yes': 99.66, 'No': 0.34}"
EleutherAI--pythia-6.9b-deduped,3_options,0,885,885,0,100.0,0.0,{'No': 885},{'No': 100.0}
EleutherAI--pythia-6.9b-deduped,3_options,1,885,885,0,100.0,0.0,{'No': 885},{'No': 100.0}
EleutherAI--pythia-6.9b-deduped,3_options,2,885,885,0,100.0,0.0,"{'No': 876, 'Neither': 9}","{'No': 98.98, 'Neither': 1.02}"
EleutherAI--pythia-6.9b-deduped,3_options,3,885,885,0,100.0,0.0,"{'No': 882, 'Neither': 3}","{'No': 99.66, 'Neither': 0.34}"
EleutherAI--pythia-6.9b-deduped,3_options,4,885,885,0,100.0,0.0,"{'Neither': 771, 'Yes': 106, 'No': 8}","{'Neither': 87.12, 'Yes': 11.98, 'No': 0.9}"
EleutherAI--pythia-6.9b-deduped,4_options,0,885,885,0,100.0,0.0,"{'A': 875, 'C': 10}","{'A': 98.87, 'C': 1.13}"
EleutherAI--pythia-6.9b-deduped,4_options,1,885,885,0,100.0,0.0,"{'A': 872, 'C': 12, 'D': 1}","{'A': 98.53, 'C': 1.36, 'D': 0.11}"
EleutherAI--pythia-6.9b-deduped,4_options,2,885,885,0,100.0,0.0,"{'A': 874, 'C': 6, 'D': 5}","{'A': 98.76, 'C': 0.68, 'D': 0.56}"
EleutherAI--pythia-6.9b-deduped,4_options,3,885,885,0,100.0,0.0,"{'A': 873, 'C': 12}","{'A': 98.64, 'C': 1.36}"
EleutherAI--pythia-6.9b-deduped,4_options,4,885,885,0,100.0,0.0,"{'A': 872, 'C': 7, 'D': 6}","{'A': 98.53, 'C': 0.79, 'D': 0.68}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized,0,885,885,0,100.0,0.0,"{'C': 228, 'D': 227, 'B': 216, 'A': 214}","{'C': 25.76, 'D': 25.65, 'B': 24.41, 'A': 24.18}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized,1,885,885,0,100.0,0.0,"{'D': 242, 'A': 228, 'C': 214, 'B': 201}","{'D': 27.34, 'A': 25.76, 'C': 24.18, 'B': 22.71}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized,2,885,885,0,100.0,0.0,"{'A': 232, 'D': 226, 'C': 220, 'B': 207}","{'A': 26.21, 'D': 25.54, 'C': 24.86, 'B': 23.39}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized,3,885,885,0,100.0,0.0,"{'D': 236, 'B': 233, 'A': 210, 'C': 206}","{'D': 26.67, 'B': 26.33, 'A': 23.73, 'C': 23.28}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized,4,885,885,0,100.0,0.0,"{'A': 236, 'D': 233, 'C': 215, 'B': 201}","{'A': 26.67, 'D': 26.33, 'C': 24.29, 'B': 22.71}"
EleutherAI--pythia-6.9b-deduped,4_options/option_probs,0,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
EleutherAI--pythia-6.9b-deduped,4_options/option_probs,1,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
EleutherAI--pythia-6.9b-deduped,4_options/option_probs,2,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
EleutherAI--pythia-6.9b-deduped,4_options/option_probs,3,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
EleutherAI--pythia-6.9b-deduped,4_options/option_probs,4,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
EleutherAI--pythia-6.9b-deduped,4_options/randomized/option_probs,0,885,885,0,100.0,0.0,"{'C': 233, 'A': 226, 'B': 224, 'D': 202}","{'C': 26.33, 'A': 25.54, 'B': 25.31, 'D': 22.82}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized/option_probs,1,885,885,0,100.0,0.0,"{'A': 234, 'B': 225, 'D': 219, 'C': 207}","{'A': 26.44, 'B': 25.42, 'D': 24.75, 'C': 23.39}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized/option_probs,2,885,885,0,100.0,0.0,"{'A': 241, 'D': 220, 'B': 218, 'C': 206}","{'A': 27.23, 'D': 24.86, 'B': 24.63, 'C': 23.28}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized/option_probs,3,885,885,0,100.0,0.0,"{'B': 228, 'A': 223, 'D': 218, 'C': 216}","{'B': 25.76, 'A': 25.2, 'D': 24.63, 'C': 24.41}"
EleutherAI--pythia-6.9b-deduped,4_options/randomized/option_probs,4,885,885,0,100.0,0.0,"{'D': 249, 'A': 215, 'C': 212, 'B': 209}","{'D': 28.14, 'A': 24.29, 'C': 23.95, 'B': 23.62}"
meta-llama--Llama-2-7b-chat-hf,2_options,0,885,663,222,74.91525423728814,25.084745762711865,"{'No': 369, 'Yes': 294, 'Bad Output': 222}","{'No': 41.69, 'Yes': 33.22, 'Bad Output': 25.08}"
meta-llama--Llama-2-7b-chat-hf,2_options,1,885,669,216,75.59322033898304,24.406779661016948,"{'No': 393, 'Yes': 276, 'Bad Output': 216}","{'No': 44.41, 'Yes': 31.19, 'Bad Output': 24.41}"
meta-llama--Llama-2-7b-chat-hf,2_options,2,885,686,199,77.51412429378531,22.48587570621469,"{'No': 491, 'Bad Output': 199, 'Yes': 195}","{'No': 55.48, 'Bad Output': 22.49, 'Yes': 22.03}"
meta-llama--Llama-2-7b-chat-hf,2_options,3,885,600,285,67.79661016949153,32.20338983050848,"{'No': 333, 'Bad Output': 285, 'Yes': 267}","{'No': 37.63, 'Bad Output': 32.2, 'Yes': 30.17}"
meta-llama--Llama-2-7b-chat-hf,2_options,4,885,686,199,77.51412429378531,22.48587570621469,"{'No': 650, 'Bad Output': 199, 'Yes': 36}","{'No': 73.45, 'Bad Output': 22.49, 'Yes': 4.07}"
meta-llama--Llama-2-7b-chat-hf,3_options,0,885,662,223,74.80225988700565,25.19774011299435,"{'Yes': 376, 'Neither': 257, 'Bad Output': 223, 'No': 29}","{'Yes': 42.49, 'Neither': 29.04, 'Bad Output': 25.2, 'No': 3.28}"
meta-llama--Llama-2-7b-chat-hf,3_options,1,885,671,214,75.81920903954803,24.180790960451976,"{'Neither': 369, 'Yes': 287, 'Bad Output': 214, 'No': 15}","{'Neither': 41.69, 'Yes': 32.43, 'Bad Output': 24.18, 'No': 1.69}"
meta-llama--Llama-2-7b-chat-hf,3_options,2,885,692,193,78.19209039548022,21.807909604519775,"{'Neither': 632, 'Bad Output': 193, 'Yes': 60}","{'Neither': 71.41, 'Bad Output': 21.81, 'Yes': 6.78}"
meta-llama--Llama-2-7b-chat-hf,3_options,3,885,622,263,70.28248587570621,29.717514124293785,"{'Yes': 349, 'Neither': 268, 'Bad Output': 263, 'No': 5}","{'Yes': 39.44, 'Neither': 30.28, 'Bad Output': 29.72, 'No': 0.56}"
meta-llama--Llama-2-7b-chat-hf,3_options,4,885,710,175,80.22598870056497,19.774011299435028,"{'Neither': 704, 'Bad Output': 175, 'Yes': 4, 'No': 2}","{'Neither': 79.55, 'Bad Output': 19.77, 'Yes': 0.45, 'No': 0.23}"
meta-llama--Llama-2-7b-chat-hf,4_options,0,885,656,229,74.12429378531074,25.875706214689266,"{'A': 597, 'Bad Output': 229, 'D': 52, 'B': 7}","{'A': 67.46, 'Bad Output': 25.88, 'D': 5.88, 'B': 0.79}"
meta-llama--Llama-2-7b-chat-hf,4_options,1,885,657,228,74.23728813559322,25.76271186440678,"{'A': 632, 'Bad Output': 228, 'D': 20, 'B': 5}","{'A': 71.41, 'Bad Output': 25.76, 'D': 2.26, 'B': 0.56}"
meta-llama--Llama-2-7b-chat-hf,4_options,2,885,637,248,71.9774011299435,28.0225988700565,"{'A': 570, 'Bad Output': 248, 'D': 41, 'B': 26}","{'A': 64.41, 'Bad Output': 28.02, 'D': 4.63, 'B': 2.94}"
meta-llama--Llama-2-7b-chat-hf,4_options,3,885,643,242,72.65536723163842,27.34463276836158,"{'A': 622, 'Bad Output': 242, 'D': 19, 'B': 1, 'C': 1}","{'A': 70.28, 'Bad Output': 27.34, 'D': 2.15, 'B': 0.11, 'C': 0.11}"
meta-llama--Llama-2-7b-chat-hf,4_options,4,885,683,202,77.17514124293785,22.824858757062145,"{'A': 531, 'Bad Output': 202, 'B': 137, 'D': 15}","{'A': 60.0, 'Bad Output': 22.82, 'B': 15.48, 'D': 1.69}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized,0,885,644,241,72.7683615819209,27.231638418079097,"{'A': 430, 'Bad Output': 241, 'B': 190, 'D': 22, 'C': 2}","{'A': 48.59, 'Bad Output': 27.23, 'B': 21.47, 'D': 2.49, 'C': 0.23}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized,1,885,643,242,72.65536723163842,27.34463276836158,"{'A': 406, 'Bad Output': 242, 'B': 226, 'D': 11}","{'A': 45.88, 'Bad Output': 27.34, 'B': 25.54, 'D': 1.24}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized,2,885,634,251,71.63841807909604,28.361581920903955,"{'B': 331, 'Bad Output': 251, 'A': 244, 'D': 39, 'C': 20}","{'B': 37.4, 'Bad Output': 28.36, 'A': 27.57, 'D': 4.41, 'C': 2.26}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized,3,885,628,257,70.96045197740114,29.03954802259887,"{'A': 520, 'Bad Output': 257, 'B': 98, 'D': 10}","{'A': 58.76, 'Bad Output': 29.04, 'B': 11.07, 'D': 1.13}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized,4,885,678,207,76.61016949152543,23.389830508474578,"{'B': 540, 'Bad Output': 207, 'A': 135, 'C': 2, 'D': 1}","{'B': 61.02, 'Bad Output': 23.39, 'A': 15.25, 'C': 0.23, 'D': 0.11}"
meta-llama--Llama-2-7b-chat-hf,4_options/option_probs,0,885,885,0,100.0,0.0,"{'A': 884, 'D': 1}","{'A': 99.89, 'D': 0.11}"
meta-llama--Llama-2-7b-chat-hf,4_options/option_probs,1,885,885,0,100.0,0.0,"{'A': 882, 'D': 3}","{'A': 99.66, 'D': 0.34}"
meta-llama--Llama-2-7b-chat-hf,4_options/option_probs,2,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
meta-llama--Llama-2-7b-chat-hf,4_options/option_probs,3,885,885,0,100.0,0.0,"{'A': 873, 'D': 12}","{'A': 98.64, 'D': 1.36}"
meta-llama--Llama-2-7b-chat-hf,4_options/option_probs,4,885,885,0,100.0,0.0,{'A': 885},{'A': 100.0}
meta-llama--Llama-2-7b-chat-hf,4_options/randomized/option_probs,0,885,885,0,100.0,0.0,"{'D': 253, 'C': 217, 'A': 214, 'B': 201}","{'D': 28.59, 'C': 24.52, 'A': 24.18, 'B': 22.71}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized/option_probs,1,885,885,0,100.0,0.0,"{'D': 226, 'C': 223, 'B': 221, 'A': 215}","{'D': 25.54, 'C': 25.2, 'B': 24.97, 'A': 24.29}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized/option_probs,2,885,885,0,100.0,0.0,"{'B': 246, 'C': 221, 'A': 210, 'D': 208}","{'B': 27.8, 'C': 24.97, 'A': 23.73, 'D': 23.5}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized/option_probs,3,885,885,0,100.0,0.0,"{'C': 247, 'B': 222, 'A': 213, 'D': 203}","{'C': 27.91, 'B': 25.08, 'A': 24.07, 'D': 22.94}"
meta-llama--Llama-2-7b-chat-hf,4_options/randomized/option_probs,4,885,885,0,100.0,0.0,"{'A': 242, 'D': 227, 'C': 210, 'B': 206}","{'A': 27.34, 'D': 25.65, 'C': 23.73, 'B': 23.28}"
Open-Orca--Mistral-7B-OpenOrca,2_options,0,885,885,0,100.0,0.0,"{'No': 549, 'Yes': 336}","{'No': 62.03, 'Yes': 37.97}"
Open-Orca--Mistral-7B-OpenOrca,2_options,1,885,885,0,100.0,0.0,"{'No': 545, 'Yes': 340}","{'No': 61.58, 'Yes': 38.42}"
Open-Orca--Mistral-7B-OpenOrca,2_options,2,885,885,0,100.0,0.0,"{'No': 587, 'Yes': 298}","{'No': 66.33, 'Yes': 33.67}"
Open-Orca--Mistral-7B-OpenOrca,2_options,3,885,885,0,100.0,0.0,"{'No': 519, 'Yes': 366}","{'No': 58.64, 'Yes': 41.36}"
Open-Orca--Mistral-7B-OpenOrca,2_options,4,885,885,0,100.0,0.0,"{'Yes': 651, 'No': 234}","{'Yes': 73.56, 'No': 26.44}"
Open-Orca--Mistral-7B-OpenOrca,3_options,0,885,885,0,100.0,0.0,"{'Neither': 539, 'Yes': 247, 'No': 99}","{'Neither': 60.9, 'Yes': 27.91, 'No': 11.19}"
Open-Orca--Mistral-7B-OpenOrca,3_options,1,885,885,0,100.0,0.0,"{'Neither': 553, 'Yes': 236, 'No': 96}","{'Neither': 62.49, 'Yes': 26.67, 'No': 10.85}"
Open-Orca--Mistral-7B-OpenOrca,3_options,2,885,885,0,100.0,0.0,"{'Neither': 609, 'Yes': 197, 'No': 79}","{'Neither': 68.81, 'Yes': 22.26, 'No': 8.93}"
Open-Orca--Mistral-7B-OpenOrca,3_options,3,885,885,0,100.0,0.0,"{'Neither': 522, 'Yes': 236, 'No': 127}","{'Neither': 58.98, 'Yes': 26.67, 'No': 14.35}"
Open-Orca--Mistral-7B-OpenOrca,3_options,4,885,885,0,100.0,0.0,"{'Yes': 382, 'Neither': 349, 'No': 154}","{'Yes': 43.16, 'Neither': 39.44, 'No': 17.4}"
Open-Orca--Mistral-7B-OpenOrca,4_options,0,885,885,0,100.0,0.0,"{'B': 350, 'C': 329, 'A': 206}","{'B': 39.55, 'C': 37.18, 'A': 23.28}"
Open-Orca--Mistral-7B-OpenOrca,4_options,1,885,885,0,100.0,0.0,"{'C': 370, 'B': 332, 'A': 183}","{'C': 41.81, 'B': 37.51, 'A': 20.68}"
Open-Orca--Mistral-7B-OpenOrca,4_options,2,885,885,0,100.0,0.0,"{'C': 580, 'B': 217, 'A': 88}","{'C': 65.54, 'B': 24.52, 'A': 9.94}"
Open-Orca--Mistral-7B-OpenOrca,4_options,3,885,885,0,100.0,0.0,"{'C': 408, 'B': 283, 'A': 194}","{'C': 46.1, 'B': 31.98, 'A': 21.92}"
Open-Orca--Mistral-7B-OpenOrca,4_options,4,885,885,0,100.0,0.0,"{'B': 558, 'A': 169, 'C': 158}","{'B': 63.05, 'A': 19.1, 'C': 17.85}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized,0,885,885,0,100.0,0.0,"{'B': 454, 'A': 224, 'C': 207}","{'B': 51.3, 'A': 25.31, 'C': 23.39}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized,1,885,885,0,100.0,0.0,"{'B': 404, 'C': 277, 'A': 204}","{'B': 45.65, 'C': 31.3, 'A': 23.05}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized,2,885,885,0,100.0,0.0,"{'C': 390, 'B': 382, 'A': 110, 'D': 3}","{'C': 44.07, 'B': 43.16, 'A': 12.43, 'D': 0.34}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized,3,885,885,0,100.0,0.0,"{'B': 394, 'C': 277, 'A': 210, 'D': 4}","{'B': 44.52, 'C': 31.3, 'A': 23.73, 'D': 0.45}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized,4,885,885,0,100.0,0.0,"{'B': 610, 'C': 147, 'A': 128}","{'B': 68.93, 'C': 16.61, 'A': 14.46}"
Open-Orca--Mistral-7B-OpenOrca,4_options/option_probs,0,885,885,0,100.0,0.0,"{'B': 350, 'C': 329, 'A': 206}","{'B': 39.55, 'C': 37.18, 'A': 23.28}"
Open-Orca--Mistral-7B-OpenOrca,4_options/option_probs,1,885,885,0,100.0,0.0,"{'C': 370, 'B': 332, 'A': 183}","{'C': 41.81, 'B': 37.51, 'A': 20.68}"
Open-Orca--Mistral-7B-OpenOrca,4_options/option_probs,2,885,885,0,100.0,0.0,"{'C': 580, 'B': 217, 'A': 88}","{'C': 65.54, 'B': 24.52, 'A': 9.94}"
Open-Orca--Mistral-7B-OpenOrca,4_options/option_probs,3,885,885,0,100.0,0.0,"{'C': 408, 'B': 283, 'A': 194}","{'C': 46.1, 'B': 31.98, 'A': 21.92}"
Open-Orca--Mistral-7B-OpenOrca,4_options/option_probs,4,885,885,0,100.0,0.0,"{'B': 558, 'A': 169, 'C': 158}","{'B': 63.05, 'A': 19.1, 'C': 17.85}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized/option_probs,0,885,885,0,100.0,0.0,"{'B': 446, 'C': 226, 'A': 212, 'D': 1}","{'B': 50.4, 'C': 25.54, 'A': 23.95, 'D': 0.11}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized/option_probs,1,885,885,0,100.0,0.0,"{'B': 419, 'C': 257, 'A': 209}","{'B': 47.34, 'C': 29.04, 'A': 23.62}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized/option_probs,2,885,885,0,100.0,0.0,"{'C': 408, 'B': 356, 'A': 115, 'D': 6}","{'C': 46.1, 'B': 40.23, 'A': 12.99, 'D': 0.68}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized/option_probs,3,885,885,0,100.0,0.0,"{'B': 384, 'C': 288, 'A': 211, 'D': 2}","{'B': 43.39, 'C': 32.54, 'A': 23.84, 'D': 0.23}"
Open-Orca--Mistral-7B-OpenOrca,4_options/randomized/option_probs,4,885,885,0,100.0,0.0,"{'B': 614, 'A': 147, 'C': 124}","{'B': 69.38, 'A': 16.61, 'C': 14.01}"
lmsys--vicuna-7b-v1.5,2_options,0,885,885,0,100.0,0.0,"{'Yes': 877, 'No': 8}","{'Yes': 99.1, 'No': 0.9}"
lmsys--vicuna-7b-v1.5,2_options,1,885,885,0,100.0,0.0,"{'Yes': 873, 'No': 12}","{'Yes': 98.64, 'No': 1.36}"
lmsys--vicuna-7b-v1.5,2_options,2,885,885,0,100.0,0.0,"{'Yes': 865, 'No': 20}","{'Yes': 97.74, 'No': 2.26}"
lmsys--vicuna-7b-v1.5,2_options,3,885,885,0,100.0,0.0,"{'Yes': 875, 'No': 10}","{'Yes': 98.87, 'No': 1.13}"
lmsys--vicuna-7b-v1.5,2_options,4,885,885,0,100.0,0.0,"{'Yes': 880, 'No': 5}","{'Yes': 99.44, 'No': 0.56}"
lmsys--vicuna-7b-v1.5,3_options,0,885,885,0,100.0,0.0,"{'Yes': 690, 'No': 190, 'Neither': 5}","{'Yes': 77.97, 'No': 21.47, 'Neither': 0.56}"
lmsys--vicuna-7b-v1.5,3_options,1,885,884,1,99.88700564971751,0.11299435028248588,"{'Yes': 596, 'No': 285, 'Neither': 3, 'Bad Output': 1}","{'Yes': 67.34, 'No': 32.2, 'Neither': 0.34, 'Bad Output': 0.11}"
lmsys--vicuna-7b-v1.5,3_options,2,885,885,0,100.0,0.0,"{'Yes': 652, 'No': 215, 'Neither': 18}","{'Yes': 73.67, 'No': 24.29, 'Neither': 2.03}"
lmsys--vicuna-7b-v1.5,3_options,3,885,885,0,100.0,0.0,"{'Yes': 756, 'No': 128, 'Neither': 1}","{'Yes': 85.42, 'No': 14.46, 'Neither': 0.11}"
lmsys--vicuna-7b-v1.5,3_options,4,885,885,0,100.0,0.0,"{'No': 660, 'Yes': 224, 'Neither': 1}","{'No': 74.58, 'Yes': 25.31, 'Neither': 0.11}"
lmsys--vicuna-7b-v1.5,4_options,0,885,885,0,100.0,0.0,"{'A': 866, 'B': 19}","{'A': 97.85, 'B': 2.15}"
lmsys--vicuna-7b-v1.5,4_options,1,885,885,0,100.0,0.0,"{'A': 862, 'B': 23}","{'A': 97.4, 'B': 2.6}"
lmsys--vicuna-7b-v1.5,4_options,2,885,885,0,100.0,0.0,"{'A': 884, 'B': 1}","{'A': 99.89, 'B': 0.11}"
lmsys--vicuna-7b-v1.5,4_options,3,885,885,0,100.0,0.0,"{'A': 883, 'B': 2}","{'A': 99.77, 'B': 0.23}"
lmsys--vicuna-7b-v1.5,4_options,4,885,885,0,100.0,0.0,"{'B': 738, 'A': 107, 'C': 40}","{'B': 83.39, 'A': 12.09, 'C': 4.52}"
lmsys--vicuna-7b-v1.5,4_options/randomized,0,885,885,0,100.0,0.0,"{'A': 646, 'B': 208, 'C': 31}","{'A': 72.99, 'B': 23.5, 'C': 3.5}"
